Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin
18015101021320022,18,1,51,1,2132,22,.72,6,3,3,6,3,3,,,,,,,1,,,4,57.3395987064529
18015101021320023,18,1,51,1,2132,23,.62,3,2,1,3,2,1,,,,,,,1,,,4,57.0156442184348
18015101021320024,18,1,51,1,2132,24,.53,1,1,,1,1,,,,,,,,1,,,4,49.4259294367098
18015203000540001,18,1,52,3,54,1,.22,1,1,,1,1,,,,,,,,1,,,4,66.5345917892887
18015203000540002,18,1,52,3,54,2,2.18,3,1,2,3,1,2,,,,,,,1,,,4,99.4789314044576
18015203000540004,18,1,52,3,54,4,.13,2,1,1,2,1,1,,,,,,,1,,,4,91.2675581184294
18015203000540006,18,1,52,3,54,6,.1,1,,1,1,,1,,,,,,,1,,,4,51.6297597946375
18015203000540007,18,1,52,3,54,7,.31,2,1,1,2,1,1,,,,,,,1,,,4,12.6194411104355
18015203000540008,18,1,52,3,54,8,.12,1,,1,1,,1,,,,,,,1,,,4,29.2471230047031
18015203000540009,18,1,52,3,54,9,30.31,3,1,2,1,,1,2,1,1,,,,1,,,4,53.3315550634268
18015203000540010,18,1,52,3,54,10,1.06,3,,3,3,,3,,,,,,,1,,,4,97.5331420809732
18015203000540011,18,1,52,3,54,11,.63,3,2,1,3,2,1,,,,,,,1,,,4,66.8930146964133
18015203000540012,18,1,52,3,54,12,.51,3,2,1,3,2,1,,,,,,,1,,,4,124.232558400333
18015203000540013,18,1,52,3,54,13,4.65,25,23,2,1,1,,24,22,2,,,,1,,,4,0
18015203000540014,18,1,52,3,54,14,.32,1,,1,1,,1,,,,,,,1,,,4,62.2537285488141
18015203000540015,18,1,52,3,54,15,.19,1,1,,1,1,,,,,,,,1,,,4,120.264594194461
18015203000540016,18,1,52,3,54,16,.38,1,1,,1,1,,,,,,,,1,,,4,82.4850274461984
18015203000540017,18,1,52,3,54,17,3.22,3,3,,1,1,,,,,2,2,,1,,,4,115.631243073018
18015203000540018,18,1,52,3,54,18,.5,1,,1,1,,1,,,,,,,1,,,4,166.564854589949
18015203000540019,18,1,52,3,54,19,4.31,5,5,,1,1,,,,,4,4,,1,,,4,84.4051550915059
18015203000540020,18,1,52,3,54,20,.36,1,,1,1,,1,,,,,,,1,,,4,100.838792928325
18015203000540021,18,1,52,3,54,21,11,3,3,,1,1,,,,,2,2,,1,,,4,.974112017292011
18015203000540022,18,1,52,3,54,22,3.18,7,7,,1,1,,2,2,,4,4,,1,,,4,0
18015264000991976,18,1,52,64,99,1976,.08,2,,2,2,,2,,,,,,,1,,,4,1
18015264000991987,18,1,52,64,99,1987,4.65,25,23,2,1,1,,24,22,2,,,,1,,,4,1
18015264000991990,18,1,52,64,99,1990,1.6,5,4,1,1,1,,4,3,1,,,,1,,,4,1
18015264000992013,18,1,52,64,99,2013,1.6,3,2,1,2,1,1,1,1,,,,,1,,,4,1
18015264000994189,18,1,52,64,99,4189,3.18,7,7,,1,1,,2,2,,4,4,,1,,,4,1
18015301005680001,18,1,53,1,568,1,2.54,7,3,4,7,3,4,,,,,,,1,,,4,65.7963037791231
18015301005680002,18,1,53,1,568,2,2.21,3,2,1,2,1,1,,,,1,1,,1,,,4,16.5996017647657
18015301005680009,18,1,53,1,568,9,.18,2,1,1,2,1,1,,,,,,,1,,,4,43.0711434529685
18015301005680011,18,1,53,1,568,11,.54,4,2,2,4,2,2,,,,,,,1,,,4,16.753454179331
18015301005680012,18,1,53,1,568,12,.44,4,1,3,4,1,3,,,,,,,1,,,4,34.3220958883197
18015301005680013,18,1,53,1,568,13,.27,1,,1,1,,1,,,,,,,1,,,4,8.14768715019273
18015301005680014,18,1,53,1,568,14,1.04,1,1,,1,1,,,,,,,,1,,,4,53.3261199601596
18015301005680015,18,1,53,1,568,15,.14,1,,1,1,,1,,,,,,,1,,,4,53.6877973925431
18015301005680017,18,1,53,1,568,17,.19,2,1,1,2,1,1,,,,,,,1,,,4,59.7774747541756
18015301005680018,18,1,53,1,568,18,.58,2,1,1,2,1,1,,,,,,,1,,,4,62.6958179150242
18015301011320001,18,1,53,1,1132,1,5,2,1,1,2,1,1,,,,,,,1,,,4,4.16145224530098
18015301011320002,18,1,53,1,1132,2,.63,1,1,,1,1,,,,,,,,1,,,4,16.1701028898029
18015301011320003,18,1,53,1,1132,3,8,5,3,2,5,3,2,,,,,,,1,,,4,7.0516143017166
18015301011320004,18,1,53,1,1132,4,6.19,2,1,1,2,1,1,,,,,,,1,,,4,55.4745802201049
18015301011320007,18,1,53,1,1132,7,.39,1,,1,1,,1,,,,,,,1,,,4,18.3953525810589
18015301015670002,18,1,53,1,1567,2,.8,2,1,1,2,1,1,,,,,,,1,,,4,49.6814937725338
18015301015670003,18,1,53,1,1567,3,.7,1,1,,1,1,,,,,,,,1,,,4,4.78873356548023
18015301015670004,18,1,53,1,1567,4,.33,2,1,1,2,1,1,,,,,,,1,,,4,34.6867016898263
18015301015670005,18,1,53,1,1567,5,.33,4,3,1,4,3,1,,,,,,,1,,,4,74.1595741047563
18015301015670006,18,1,53,1,1567,6,.35,2,1,1,2,1,1,,,,,,,1,,,4,66.5232744360666
18015301015670007,18,1,53,1,1567,7,.36,2,1,1,2,1,1,,,,,,,1,,,4,49.6533313411348
18015301015670008,18,1,53,1,1567,8,1.14,3,2,1,3,2,1,,,,,,,1,,,4,45.4190512907446
18015301015670009,18,1,53,1,1567,9,.4,1,1,,1,1,,,,,,,,1,,,4,39.4639885811447
18015301015670010,18,1,53,1,1567,10,1.09,5,3,2,1,1,,,,,4,2,2,1,,,4,27.976020079599
18015301015670011,18,1,53,1,1567,11,1.34,3,3,,2,2,,,,,1,1,,1,,,4,45.7205076419346
18015301015670012,18,1,53,1,1567,12,1.18,2,1,1,2,1,1,,,,,,,1,,,4,34.2514328665388
18015301015670013,18,1,53,1,1567,13,.47,2,1,1,2,1,1,,,,,,,1,,,4,45.3856702620426
18015301015670014,18,1,53,1,1567,14,.28,2,1,1,1,,1,,,,1,1,,1,,,4,62.4264625175851
18015301015670015,18,1,53,1,1567,15,.35,2,,2,1,,1,,,,1,,1,1,,,4,54.7768655986696
18015301015670016,18,1,53,1,1567,16,.96,11,3,8,1,,1,,,,10,3,7,1,,,4,32.8764846730711
18015301015670017,18,1,53,1,1567,17,.32,2,1,1,1,,1,,,,1,1,,1,,,4,36.906721917996
18015301015670018,18,1,53,1,1567,18,.79,2,1,1,2,1,1,,,,,,,1,,,4,70.1473742356902
18015301015670019,18,1,53,1,1567,19,.92,2,2,,1,1,,,,,1,1,,1,,,4,55.8423571011163
18015301015670020,18,1,53,1,1567,20,1.06,4,1,3,2,1,1,,,,2,,2,1,,,4,11.2217334299446
18015301015670021,18,1,53,1,1567,21,3.18,7,7,,1,1,,2,2,,4,4,,1,,,4,9.21668457740373
18015364000991952,18,1,53,64,99,1952,.08,2,2,,1,1,,1,1,,,,,1,,,4,1
18015364000991953,18,1,53,64,99,1953,3.9,1,,1,1,,1,,,,,,,1,,,4,1
18015364000991972,18,1,53,64,99,1972,.7,7,6,1,2,1,1,2,2,,3,3,,1,,,4,1
18015364000991973,18,1,53,64,99,1973,1.5,3,3,,1,1,,2,2,,,,,1,,,4,1
18015364000991979,18,1,53,64,99,1979,1.7,6,4,2,1,1,,5,3,2,,,,1,,,4,1
18015364000991981,18,1,53,64,99,1981,.85,2,2,,1,1,,,,,1,1,,1,,,4,1
18015364000991983,18,1,53,64,99,1983,1.3,17,11,6,1,1,,4,4,,12,6,6,1,,,4,1
18015364000991984,18,1,53,64,99,1984,7.79,28,15,13,2,1,1,26,14,12,,,,1,,,4,1
18015364000991986,18,1,53,64,99,1986,3.18,3,1,2,3,1,2,,,,,,,1,,,4,1
18015364000991991,18,1,53,64,99,1991,.17,2,2,,1,1,,,,,1,1,,1,,,4,1
18015364000991993,18,1,53,64,99,1993,.3,7,5,2,2,1,1,,,,5,4,1,1,,,4,1
18015364000991994,18,1,53,64,99,1994,.09,3,1,2,3,1,2,,,,,,,1,,,4,1
18015364000991996,18,1,53,64,99,1996,1.5,8,5,3,1,1,,7,4,3,,,,1,,,4,1
18015364000991997,18,1,53,64,99,1997,.55,5,2,3,3,1,2,2,1,1,,,,1,,,4,1
18015364000992006,18,1,53,64,99,2006,1,2,1,1,2,1,1,,,,,,,1,,,4,1
18015364000994157,18,1,53,64,99,4157,1.4,6,5,1,1,1,,5,4,1,,,,1,,,4,1
18015364000994158,18,1,53,64,99,4158,.17,6,2,4,4,2,2,,,,2,,2,1,,,4,1
18015364000994160,18,1,53,64,99,4160,.05,1,,1,1,,1,,,,,,,1,,,4,1
18015364000994165,18,1,53,64,99,4165,1.2,4,3,1,1,1,,1,,1,2,2,,1,,,4,1
18015364000994166,18,1,53,64,99,4166,.14,2,2,,1,1,,,,,1,1,,1,,,4,1
18015401021280001,18,1,54,1,2128,1,1.19,3,2,1,2,1,1,,,,1,1,,1,,,4,31.4756624128901
18015401021280005,18,1,54,1,2128,5,.11,2,1,1,2,1,1,,,,,,,1,,,4,52.6829869200386
18015401021280008,18,1,54,1,2128,8,.34,2,1,1,2,1,1,,,,,,,1,,,4,61.8848911870294
18015401021280010,18,1,54,1,2128,10,.7,2,1,1,2,1,1,,,,,,,1,,,4,77.2952504537972
18015401021280011,18,1,54,1,2128,11,.45,2,1,1,2,1,1,,,,,,,1,,,4,51.7275957108244
18015501047920002,18,1,55,1,4792,2,1,3,2,1,2,1,1,1,1,,,,,1,,,4,96.200346127715
18015501047920003,18,1,55,1,4792,3,.05,2,,2,2,,2,,,,,,,1,,,4,74.5309193038753
18015501047920004,18,1,55,1,4792,4,.22,2,1,1,2,1,1,,,,,,,1,,,4,45.5716318151798
18015501047920005,18,1,55,1,4792,5,.08,2,1,1,2,1,1,,,,,,,1,,,4,141.307242123062
18015501047920007,18,1,55,1,4792,7,.04,1,,1,1,,1,,,,,,,1,,,4,234.627268553801
18015501047920008,18,1,55,1,4792,8,.06,1,,1,1,,1,,,,,,,1,,,4,153.397964137697
18015501047920009,18,1,55,1,4792,9,.07,2,1,1,2,1,1,,,,,,,1,,,4,188.413581682317
18015501047920011,18,1,55,1,4792,11,.05,2,1,1,2,1,1,,,,,,,1,,,4,109.485301622019
18015501047920012,18,1,55,1,4792,12,.12,2,1,1,2,1,1,,,,,,,1,,,4,106.794628146268
18015501047920013,18,1,55,1,4792,13,.1,3,2,1,3,2,1,,,,,,,1,,,4,113.726928015828
18015501047920014,18,1,55,1,4792,14,.06,2,1,1,2,1,1,,,,,,,1,,,4,72.6656141848617
18015501047920015,18,1,55,1,4792,15,.06,1,,1,1,,1,,,,,,,1,,,4,85.5992394105397
18015501047920018,18,1,55,1,4792,18,.73,1,1,,1,1,,,,,,,,1,,,4,48.8190731790924
18015501047920019,18,1,55,1,4792,19,.25,1,1,,1,1,,,,,,,,1,,,4,151.380844700373
18015501047920020,18,1,55,1,4792,20,.25,1,,1,1,,1,,,,,,,1,,,4,39.8450011442938
18015501047920022,18,1,55,1,4792,22,.08,2,1,1,2,1,1,,,,,,,1,,,4,144.643076592266
18015501047920023,18,1,55,1,4792,23,.06,2,,2,2,,2,,,,,,,1,,,4,130.946214331715
18015501047920024,18,1,55,1,4792,24,.43,3,2,1,3,2,1,,,,,,,1,,,4,4.14016069238518
18015501047920025,18,1,55,1,4792,25,.26,3,1,2,2,1,1,,,,1,,1,1,,,4,68.0375296877998
18015501047920026,18,1,55,1,4792,26,1.5,2,1,1,2,1,1,,,,,,,1,,,4,39.7435065968172
18015501047920027,18,1,55,1,4792,27,.83,3,2,1,3,2,1,,,,,,,1,,,4,22.7921601932685
18015501047920028,18,1,55,1,4792,28,.72,6,4,2,6,4,2,,,,,,,1,,,4,11.1517160341372
18015501050750001,18,1,55,1,5075,1,1.23,3,2,1,2,1,1,,,,1,1,,1,,,4,22.5597564685009
18015501050750002,18,1,55,1,5075,2,.56,6,5,1,2,1,1,,,,4,4,,1,,,4,65.4490022767519
18015501050750003,18,1,55,1,5075,3,.51,4,2,2,1,1,,,,,3,1,2,1,,,4,6.64996293414714
18015501050750005,18,1,55,1,5075,5,.35,2,1,1,2,1,1,,,,,,,1,,,4,7.593068613548
18015501050750006,18,1,55,1,5075,6,.15,2,1,1,2,1,1,,,,,,,1,,,4,8.31671234297678
18015501050750007,18,1,55,1,5075,7,.16,4,2,2,2,1,1,,,,2,1,1,1,,,4,8.20230748415485
18015501050750008,18,1,55,1,5075,8,.03,2,1,1,2,1,1,,,,,,,1,,,4,38.2447432916806
18015501050750009,18,1,55,1,5075,9,.04,1,,1,1,,1,,,,,,,1,,,4,36.0200144520238
18015501050750010,18,1,55,1,5075,10,.04,3,2,1,3,2,1,,,,,,,1,,,4,9.95830511733867
18015501050750013,18,1,55,1,5075,13,.05,2,1,1,2,1,1,,,,,,,1,,,4,116.190698133678
18015501050750014,18,1,55,1,5075,14,.99,3,1,2,3,1,2,,,,,,,1,,,4,3.82348977784176
18015501050750015,18,1,55,1,5075,15,1.37,3,1,2,3,1,2,,,,,,,1,,,4,39.1214442033486
18015501050750017,18,1,55,1,5075,17,.45,6,3,3,6,3,3,,,,,,,1,,,4,127.324221010105
18015501050750018,18,1,55,1,5075,18,.06,2,1,1,2,1,1,,,,,,,1,,,4,278.371635584339
18015501050750019,18,1,55,1,5075,19,.86,3,1,2,3,1,2,,,,,,,1,,,4,41.8139243453182
18015501050750020,18,1,55,1,5075,20,.19,1,,1,1,,1,,,,,,,1,,,4,148.733684761877
18015501050750021,18,1,55,1,5075,21,.34,5,3,2,5,3,2,,,,,,,1,,,4,75.266086679682
18015501050750024,18,1,55,1,5075,24,.77,2,1,1,2,1,1,,,,,,,1,,,4,19.9514218685368
18015501050750025,18,1,55,1,5075,25,1.14,2,1,1,2,1,1,,,,,,,1,,,4,34.6902920577174
18015662000990426,18,1,56,62,99,426,1.3,4,3,1,1,1,,2,2,,1,,1,1,,,4,1
18015701043920001,18,1,57,1,4392,1,.25,2,1,1,1,,1,,,,1,1,,1,,,4,6.57113654007495
18015701043920003,18,1,57,1,4392,3,.07,1,,1,1,,1,,,,,,,1,,,4,98.0965861263258
18015701043920004,18,1,57,1,4392,4,.17,3,1,2,2,,2,,,,1,1,,1,,,4,38.6981094266495
18015701043920005,18,1,57,1,4392,5,.06,1,1,,1,1,,,,,,,,1,,,4,86.8081682924748
18015701043920006,18,1,57,1,4392,6,.16,2,,2,2,,2,,,,,,,1,,,4,39.3724929899931
18015701043920007,18,1,57,1,4392,7,.17,2,1,1,2,1,1,,,,,,,1,,,4,66.9843622114419
18015701043920008,18,1,57,1,4392,8,.05,2,1,1,2,1,1,,,,,,,1,,,4,72.3061266678901
18015701043920009,18,1,57,1,4392,9,.12,2,2,,2,2,,,,,,,,1,,,4,56.8460576088502
18015701043920011,18,1,57,1,4392,11,.22,2,1,1,2,1,1,,,,,,,1,,,4,22.963061666954
18015701043920013,18,1,57,1,4392,13,.2,2,1,1,2,1,1,,,,,,,1,,,4,27.430890320087
18015701043920014,18,1,57,1,4392,14,.09,3,1,2,3,1,2,,,,,,,1,,,4,101.299159982046
18015701043920015,18,1,57,1,4392,15,.1,1,,1,1,,1,,,,,,,1,,,4,92.5647423089082
18015701043920016,18,1,57,1,4392,16,.06,1,1,,1,1,,,,,,,,1,,,4,65.2351162809725
18015701043920017,18,1,57,1,4392,17,.13,2,1,1,2,1,1,,,,,,,1,,,4,85.1439825642264
18015701043920018,18,1,57,1,4392,18,.08,2,1,1,2,1,1,,,,,,,1,,,4,93.5823948587169
18015701043920019,18,1,57,1,4392,19,.08,1,,1,1,,1,,,,,,,1,,,4,120.69525740113
18015701043920020,18,1,57,1,4392,20,1.76,2,1,1,2,1,1,,,,,,,1,,,4,28.3109232862361
18015701043920021,18,1,57,1,4392,21,.09,1,1,,1,1,,,,,,,,1,,,4,57.2028112053694
18015701043920022,18,1,57,1,4392,22,.06,1,1,,1,1,,,,,,,,1,,,4,99.6863675642189
18015701043920023,18,1,57,1,4392,23,.1,1,1,,1,1,,,,,,,,1,,,4,92.869941467491
18015701043920025,18,1,57,1,4392,25,.04,1,1,,1,1,,,,,,,,1,,,4,63.2884391114085
18015701043920029,18,1,57,1,4392,29,.07,1,1,,1,1,,,,,,,,1,,,4,48.3329614342853
18015701043920031,18,1,57,1,4392,31,.11,4,2,2,4,2,2,,,,,,,1,,,4,13.5611358366871
18015701043920032,18,1,57,1,4392,32,.1,1,1,,1,1,,,,,,,,1,,,4,38.8138176409055
18015701043920033,18,1,57,1,4392,33,.2,1,1,,1,1,,,,,,,,1,,,4,55.0478423570505
18015701043920034,18,1,57,1,4392,34,.15,1,,1,1,,1,,,,,,,1,,,4,62.8027125401895
18015701043920035,18,1,57,1,4392,35,.07,1,1,,1,1,,,,,,,,1,,,4,100.721440861295
18015701043920036,18,1,57,1,4392,36,.12,1,1,,1,1,,,,,,,,1,,,4,68.1934191905469
18015701043920037,18,1,57,1,4392,37,.22,2,1,1,2,1,1,,,,,,,1,,,4,34.8074005333239
18015701043920038,18,1,57,1,4392,38,.34,3,2,1,3,2,1,,,,,,,1,,,4,45.3046680364245
18015701043920039,18,1,57,1,4392,39,.07,1,,1,1,,1,,,,,,,1,,,4,163.773676972787
18015701043920040,18,1,57,1,4392,40,.1,1,1,,1,1,,,,,,,,1,,,4,61.0311442625716
18015701043920041,18,1,57,1,4392,41,.09,2,1,1,2,1,1,,,,,,,1,,,4,190.053603747494
18015701043920042,18,1,57,1,4392,42,.21,2,1,1,2,1,1,,,,,,,1,,,4,46.2169732509843
18015701043920043,18,1,57,1,4392,43,.02,1,,1,1,,1,,,,,,,1,,,4,181.823614734705
18015701043920045,18,1,57,1,4392,45,.07,2,1,1,2,1,1,,,,,,,1,,,4,101.44992285417
18015701043920046,18,1,57,1,4392,46,.07,1,,1,1,,1,,,,,,,1,,,4,17.0180407092992
18015701043920047,18,1,57,1,4392,47,.1,1,1,,1,1,,,,,,,,1,,,4,15.5191621473224
18015701043920048,18,1,57,1,4392,48,.12,3,2,1,3,2,1,,,,,,,1,,,4,29.8058583592054
18015701043920049,18,1,57,1,4392,49,.06,2,1,1,2,1,1,,,,,,,1,,,4,16.8153063305499
18015701043920050,18,1,57,1,4392,50,.2,1,1,,1,1,,,,,,,,1,,,4,47.4573083680104
18015701043920051,18,1,57,1,4392,51,.03,3,1,2,3,1,2,,,,,,,1,,,4,81.5213695955708
18015701043920052,18,1,57,1,4392,52,.06,1,1,,1,1,,,,,,,,1,,,4,109.516389216527
18015701043920053,18,1,57,1,4392,53,.12,1,1,,1,1,,,,,,,,1,,,4,29.4989466319635
18015701043920054,18,1,57,1,4392,54,.24,1,1,,1,1,,,,,,,,1,,,4,59.5152697046985
18015701043920055,18,1,57,1,4392,55,.44,2,1,1,2,1,1,,,,,,,1,,,4,54.0638719758634
18015701043920056,18,1,57,1,4392,56,.3,1,,1,1,,1,,,,,,,1,,,4,13.736591411056
18015701043920057,18,1,57,1,4392,57,.2,1,1,,1,1,,,,,,,,1,,,4,47.9964883066477
18015701043920058,18,1,57,1,4392,58,.06,2,1,1,2,1,1,,,,,,,1,,,4,80.2939064590886
18015701043920060,18,1,57,1,4392,60,.12,2,1,1,2,1,1,,,,,,,1,,,4,82.0500414834012
18015701043920061,18,1,57,1,4392,61,.08,2,1,1,2,1,1,,,,,,,1,,,4,87.7282948744417
18015701043920062,18,1,57,1,4392,62,.06,1,1,,1,1,,,,,,,,1,,,4,103.240809987506
18015701043920064,18,1,57,1,4392,64,.07,1,,1,1,,1,,,,,,,1,,,4,122.133239961133
18015701043920065,18,1,57,1,4392,65,.34,2,1,1,2,1,1,,,,,,,1,,,4,71.8518214821605
18015701043920067,18,1,57,1,4392,67,.09,2,1,1,2,1,1,,,,,,,1,,,4,90.5805711805481
18015701043920068,18,1,57,1,4392,68,.05,1,1,,1,1,,,,,,,,1,,,4,177.581663649414
18015701043920069,18,1,57,1,4392,69,.02,1,,1,1,,1,,,,,,,1,,,4,250.342524167926
18015701043920070,18,1,57,1,4392,70,.06,3,1,2,3,1,2,,,,,,,1,,,4,226.171202016982
18015701043920072,18,1,57,1,4392,72,.08,1,1,,1,1,,,,,,,,1,,,4,58.8376643910955
18015701043920073,18,1,57,1,4392,73,.05,2,1,1,2,1,1,,,,,,,1,,,4,96.2034444292238
18015701043920074,18,1,57,1,4392,74,.07,1,1,,1,1,,,,,,,,1,,,4,75.6978460066398
18015701043920075,18,1,57,1,4392,75,.07,1,1,,1,1,,,,,,,,1,,,4,88.438976136634
18015701043920076,18,1,57,1,4392,76,.09,2,1,1,2,1,1,,,,,,,1,,,4,19.0472742794097
18015701043920077,18,1,57,1,4392,77,.05,1,1,,1,1,,,,,,,,1,,,4,109.138232331056
18015701043920078,18,1,57,1,4392,78,.12,3,1,2,3,1,2,,,,,,,1,,,4,4.05568401851284
18015701045890002,18,1,57,1,4589,2,.1,3,3,,1,1,,2,2,,,,,1,,,4,0
18015701045890003,18,1,57,1,4589,3,.08,1,,1,1,,1,,,,,,,1,,,4,116.409019678157
18015701045890004,18,1,57,1,4589,4,.1,2,1,1,2,1,1,,,,,,,1,,,4,121.430017312647
18015701045890005,18,1,57,1,4589,5,1.62,4,4,,1,1,,,,,3,3,,1,,,4,56.352691470147
18015701045890006,18,1,57,1,4589,6,2.25,3,3,,2,2,,,,,1,1,,1,,,4,66.1482443424254
18015701045890007,18,1,57,1,4589,7,1.56,4,3,1,2,1,1,,,,2,2,,1,,,4,62.1157362041718
18015701045890009,18,1,57,1,4589,9,.25,1,1,,1,1,,,,,,,,1,,,4,41.1216759569372
18015701045890011,18,1,57,1,4589,11,.4,3,2,1,1,1,,,,,2,1,1,1,,,4,3.35926023746014
18015701045890012,18,1,57,1,4589,12,.45,1,,1,1,,1,,,,,,,1,,,4,80.3778085500168
18015701045890014,18,1,57,1,4589,14,.22,2,1,1,2,1,1,,,,,,,1,,,4,71.3181931142326
18015701045890015,18,1,57,1,4589,15,.5,2,1,1,2,1,1,,,,,,,1,,,4,36.2178063795901
18015701045890016,18,1,57,1,4589,16,.84,2,1,1,2,1,1,,,,,,,1,,,4,49.9997882441673
18015701045890017,18,1,57,1,4589,17,.32,3,2,1,3,2,1,,,,,,,1,,,4,38.6096628860833
18015701047090001,18,1,57,1,4709,1,1,2,1,1,2,1,1,,,,,,,1,,,4,13.9217623028257
18015701047090002,18,1,57,1,4709,2,.14,4,3,1,4,3,1,,,,,,,1,,,4,323.021885297489
18015701047090003,18,1,57,1,4709,3,.15,2,1,1,2,1,1,,,,,,,1,,,4,59.6326209605749
18015701047090004,18,1,57,1,4709,4,.36,2,1,1,2,1,1,,,,,,,1,,,4,81.7961676199167
18015701047090005,18,1,57,1,4709,5,.75,2,1,1,2,1,1,,,,,,,1,,,4,30.753647593793
18015701047090006,18,1,57,1,4709,6,.21,2,1,1,2,1,1,,,,,,,1,,,4,60.3303333493569
18015701047090007,18,1,57,1,4709,7,.23,2,,2,2,,2,,,,,,,1,,,4,87.0515326577659
18015701047090008,18,1,57,1,4709,8,.02,2,,2,2,,2,,,,,,,1,,,4,341.165183532156
18015701047090009,18,1,57,1,4709,9,.7,3,1,2,3,1,2,,,,,,,1,,,4,47.4286461133715
18015701047090010,18,1,57,1,4709,10,.31,2,1,1,2,1,1,,,,,,,1,,,4,101.377925589896
18015701047090011,18,1,57,1,4709,11,.93,3,1,2,3,1,2,,,,,,,1,,,4,72.9217071223463
18015701047090012,18,1,57,1,4709,12,.1,1,,1,1,,1,,,,,,,1,,,4,48.7869628480282
18015701047090013,18,1,57,1,4709,13,.3,2,1,1,2,1,1,,,,,,,1,,,4,70.7985325325271
18015701047090014,18,1,57,1,4709,14,.08,2,1,1,2,1,1,,,,,,,1,,,4,109.463850392068
18015701047090016,18,1,57,1,4709,16,1.01,2,2,,2,2,,,,,,,,1,,,4,32.9232607744231
18015701047090017,18,1,57,1,4709,17,.21,1,1,,1,1,,,,,,,,1,,,4,66.2907130938187
18015701047090018,18,1,57,1,4709,18,.07,1,1,,1,1,,,,,,,,1,,,4,86.1947131511769
18015701047090020,18,1,57,1,4709,20,.46,1,1,,1,1,,,,,,,,1,,,4,77.7359023595402
18015701047090021,18,1,57,1,4709,21,.42,1,1,,1,1,,,,,,,,1,,,4,49.1101797349795
18015701047090022,18,1,57,1,4709,22,.4,3,2,1,3,2,1,,,,,,,1,,,4,59.6085960729391
18015701047090023,18,1,57,1,4709,23,.5,2,1,1,2,1,1,,,,,,,1,,,4,105.501510457428
18015701047090024,18,1,57,1,4709,24,1.16,2,1,1,2,1,1,,,,,,,1,,,4,33.1609636418662
18015701047680001,18,1,57,1,4768,1,.12,2,1,1,2,1,1,,,,,,,1,,,4,85.2712251728777
18015701047680002,18,1,57,1,4768,2,.02,1,1,,1,1,,,,,,,,1,,,4,143.151059078551
18015701047680004,18,1,57,1,4768,4,.42,2,1,1,2,1,1,,,,,,,1,,,4,29.1836129228248
18015701047680005,18,1,57,1,4768,5,.16,2,1,1,2,1,1,,,,,,,1,,,4,123.470853041293
18015701047680006,18,1,57,1,4768,6,.19,2,1,1,2,1,1,,,,,,,1,,,4,59.1278537775796
18015701047680007,18,1,57,1,4768,7,.52,2,1,1,2,1,1,,,,,,,1,,,4,74.4978620839132
18015701047680008,18,1,57,1,4768,8,1.15,2,1,1,2,1,1,,,,,,,1,,,4,42.6487929862041
18015701047680012,18,1,57,1,4768,12,.1,1,1,,1,1,,,,,,,,1,,,4,107.995253793111
18015701047680013,18,1,57,1,4768,13,.85,2,1,1,2,1,1,,,,,,,1,,,4,53.6793002217435
18015701047680015,18,1,57,1,4768,15,.02,1,,1,1,,1,,,,,,,1,,,4,225.340579235901
18015701047680016,18,1,57,1,4768,16,.23,2,1,1,2,1,1,,,,,,,1,,,4,85.7928216040724
18015701047680017,18,1,57,1,4768,17,.11,2,1,1,2,1,1,,,,,,,1,,,4,86.5758259091369
18015701047680018,18,1,57,1,4768,18,.2,1,1,,1,1,,,,,,,,1,,,4,43.0249462879298
18015701047680019,18,1,57,1,4768,19,.5,3,3,,1,1,,,,,2,2,,1,,,4,43.6186844454968
18015701047680021,18,1,57,1,4768,21,.32,2,2,,1,1,,1,1,,,,,1,,,4,84.6097078867692
18015701047680022,18,1,57,1,4768,22,.45,2,1,1,2,1,1,,,,,,,1,,,4,30.5343085807944
18015701047680023,18,1,57,1,4768,23,.07,2,1,1,2,1,1,,,,,,,1,,,4,146.938893262378
18015701047680024,18,1,57,1,4768,24,.3,2,1,1,2,1,1,,,,,,,1,,,4,17.3048334633701
18015701047680025,18,1,57,1,4768,25,1.15,3,2,1,2,1,1,,,,1,1,,1,,,4,39.8032924582087
18015701047680026,18,1,57,1,4768,26,.01,1,,1,1,,1,,,,,,,1,,,4,218.977460126955
18015701047680032,18,1,57,1,4768,32,.55,1,1,,1,1,,,,,,,,1,,,4,34.0352310314948
18015701047680033,18,1,57,1,4768,33,.25,1,,1,1,,1,,,,,,,1,,,4,50.7208019935802
18015701047680035,18,1,57,1,4768,35,.5,1,1,,1,1,,,,,,,,1,,,4,17.2499946364924
18015703001690001,18,1,57,3,169,1,.41,2,1,1,2,1,1,,,,,,,1,,,4,29.0179812215767
18015703001690002,18,1,57,3,169,2,.35,4,3,1,2,1,1,,,,2,2,,1,,,4,39.6931898043729
18015703001690003,18,1,57,3,169,3,.35,2,1,1,2,1,1,,,,,,,1,,,4,41.6509893875131
18015703001690004,18,1,57,3,169,4,64,1,1,,1,1,,,,,,,,1,,,4,26.5685220283131
