Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin
9065202065770014,9,6,52,2,6577,14,1,2,507,1,,1,1.0,5.0,20.0,9.0,1.0,1.0,1.0,1.0,,46.0,37.0,220.0,19.0,2.0,46.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,100.0,2.0,1,1.0,4.0,5.0,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,6.0,,1,1.0,1.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,4.6,0.0,,,,,,,,1.0,,,,,4.6,1.0,1.0,1.0,1,97.6270115429273
9065202065770014,9,6,52,2,6577,14,1,1,507,1,,1,1.0,10.0,19.0,1.0,1.0,1.0,1.0,1.0,,46.0,37.0,220.0,19.0,2.0,46.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,100.0,2.0,1,1.0,4.0,5.0,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,6.0,,1,1.0,1.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,4.6,0.0,,,,,,,,1.0,,,,,4.6,1.0,1.0,1.0,1,97.6270115429273
9065202065770015,9,6,52,2,6577,15,1,2,507,1,,1,1.0,3.0,20.0,6.0,21.0,21.0,21.0,21.0,,700.0,37.0,220.0,19.0,2.0,700.0,37.0,220.0,19.0,100.0,,,,,,,,,,1,0,2,1,21.0,100.0,,,,,,1,0,,,,,,,1,2100.0,2.0,2100.0,2.0,,,2100.0,2.0,1,0.0,,,1.0,21.0,5.0,2.0,21.0,5.0,2.0,,,,,,,10.0,,1,21.0,21.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,70.0,0.0,,,,,,,,21.0,,,,,70.0,21.0,21.0,21.0,1,15.341781807013302
9065202065770015,9,6,52,2,6577,15,1,1,507,1,,1,1.0,10.0,19.0,1.0,21.0,21.0,21.0,21.0,,500.0,37.0,220.0,19.0,2.0,500.0,37.0,220.0,19.0,100.0,,,,,,,,,,1,0,2,1,21.0,100.0,,,,,,1,0,,,,,,,1,2100.0,2.0,2100.0,2.0,,,2100.0,2.0,1,0.0,,,1.0,21.0,5.0,2.0,21.0,5.0,2.0,,,,,,,10.0,,1,21.0,21.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,50.0,0.0,,,,,,,,21.0,,,,,50.0,21.0,21.0,21.0,1,15.341781807013302
9065202065770016,9,6,52,2,6577,16,1,1,507,1,,1,2.0,4.0,20.0,8.0,23.0,23.0,23.0,23.0,,646.0,37.0,230.0,19.0,2.0,646.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,23.0,100.0,,,,,,1,0,,,,,,,1,4250.0,2.0,4250.0,2.0,,,1125.0,2.0,1,0.0,,,1.0,68.0,5.0,2.0,34.0,5.0,2.0,,,,,,,10.0,,1,23.0,23.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,67.5363636363636,0.0,,,,,,,,,23.0,,,,67.5363636363636,23.0,23.0,23.0,1,1.8231962287487096
9065202065770017,9,6,52,2,6577,17,1,2,507,1,,1,1.0,6.0,20.0,10.0,0.84,0.84,0.84,0.84,,18.0,37.0,250.0,19.0,2.0,18.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.84,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,1.0,0.5,5.0,3.0,0.3,5.0,3.0,,,,,1.0,1,0.5,0.5,10.0,1.0,507.0,,507.0,,2.0,,4.0,2.0454545454545503,0.0,,,,,,,,0.84,,,,,2.0454545454545503,0.84,0.84,0.84,1,39.221081096445296
9065202065770017,9,6,52,2,6577,17,1,1,507,1,,1,1.0,10.0,19.0,1.0,0.84,0.84,0.84,0.84,,22.0,37.0,250.0,19.0,2.0,22.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.84,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,1.0,0.5,5.0,3.0,0.3,5.0,3.0,,,,,1.0,1,0.5,0.5,6.0,1.0,507.0,,507.0,,2.0,,4.0,2.5,0.0,,,,,,,,0.84,,,,,2.5,0.84,0.84,0.84,1,39.221081096445296
9065202065770018,9,6,52,2,6577,18,1,1,507,1,,1,1.0,5.0,20.0,9.0,2.5,1.764,2.5,1.764,,75.0,37.0,210.0,19.0,2.0,70.0,37.0,210.0,19.0,100.0,,4.0,,,,1.0,,,,0,0,2,1,1.764,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,150.0,2.0,200.0,2.0,,,1,0.0,,,1.0,2.0,5.0,3.0,1.0,5.0,3.0,0.75,5.0,3.0,,,,,1.0,1,2.5,1.764,5.0,1.0,507.0,,507.0,,2.0,,4.0,7.15909090909091,0.0,,,,,,,,1.764,,,,,6.68181818181818,1.764,1.764,1.764,1,15.1244396087913
9065202065770019,9,6,52,2,6577,19,1,2,507,1,,1,1.0,6.0,20.0,10.0,2.0,1.4112,2.0,1.4112,,75.0,37.0,220.0,19.0,2.0,75.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.4112,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,1.4112,10.0,1.0,507.0,,507.0,,2.0,,4.0,7.5,0.0,,,,,,,,1.4112,,,,,7.5,1.4112,1.4112,1.4112,1,67.5795820468939
9065202065770019,9,6,52,2,6577,19,1,1,507,1,,1,1.0,10.0,19.0,1.0,2.0,1.4112,2.0,1.4112,,80.0,37.0,220.0,19.0,2.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.4112,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,1.4112,5.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,1.4112,,,,,8.0,1.4112,1.4112,1.4112,1,67.5795820468939
9065202065770020,9,6,52,2,6577,20,1,2,507,1,,1,1.0,6.0,20.0,10.0,2.0,1.4112,2.0,1.4112,,75.0,37.0,220.0,19.0,2.0,75.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.4112,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,1.4112,10.0,1.0,507.0,,507.0,,2.0,,4.0,7.5,0.0,,,,,,,,1.4112,,,,,7.5,1.4112,1.4112,1.4112,1,64.2318159900435
9065202065770020,9,6,52,2,6577,20,1,1,507,1,,1,1.0,10.0,19.0,1.0,2.0,1.4112,2.0,1.4112,,80.0,37.0,220.0,19.0,2.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.4112,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,1.4112,5.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,1.4112,,,,,8.0,1.4112,1.4112,1.4112,1,64.2318159900435
9065202067080001,9,6,52,2,6708,1,5,2,507,1,,1,2.0,5.0,20.0,9.0,8.0,8.0,8.0,8.0,,300.0,37.0,200.0,19.0,2.0,300.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,8.0,100.0,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,,,250.0,2.0,1,0.0,,,1.0,12.0,5.0,3.0,12.0,5.0,3.0,,,,,,,20.0,1.0,1,8.0,8.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,8.0,,,,27.2727272727273,8.0,8.0,8.0,1,44.59264745564
9065202067080001,9,6,52,2,6708,1,5,1,507,1,,1,2.0,10.0,19.0,1.0,8.0,8.0,8.0,8.0,,70.0,37.0,200.0,19.0,2.0,70.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,8.0,100.0,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,,,250.0,2.0,1,0.0,,,1.0,12.0,5.0,3.0,12.0,5.0,3.0,,,,,,,20.0,1.0,1,8.0,8.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,,8.0,,,,6.36363636363636,8.0,8.0,8.0,1,44.59264745564
9065202067080002,9,6,52,2,6708,2,2,1,507,1,,0,2.0,5.0,20.0,9.0,16.0,16.0,16.0,16.0,,840.0,37.0,210.0,19.0,2.0,820.0,37.0,210.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,16.0,100.0,,,,,,1,0,,,,,,,1,700.0,2.0,700.0,2.0,700.0,2.0,,,1,0.0,,,1.0,14.0,5.0,2.0,7.0,5.0,3.0,4.0,5.0,3.0,,,,18.0,,1,16.0,16.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,80.1818181818182,0.0,,,,,,,,,16.0,,,,78.2727272727273,16.0,16.0,16.0,1,4.87513501878842
9065202067080003,9,6,52,2,6708,3,1,1,507,1,,0,2.0,6.0,20.0,10.0,74.52,74.52,74.52,74.52,,2608.0,37.0,220.0,19.0,2.0,2608.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,74.52,100.0,,,,,,1,0,,,,,,,1,3300.0,5.0,3300.0,5.0,,,3300.0,2.0,1,0.0,,,1.0,74.0,5.0,3.0,74.0,5.0,5.0,,,,,,,8.0,22.0,1,74.52,74.52,6.0,1.0,507.0,,507.0,,2.0,,4.0,260.8,0.0,,,,,,,,,74.52,,,,260.8,74.52,74.52,74.52,1,10.2318781077504
9065202067080004,9,6,52,2,6708,4,1,1,507,1,,0,1.0,6.0,20.0,10.0,12.0,8.4672,12.0,8.4672,,360.0,37.0,220.0,19.0,2.0,360.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,8.4672,100.0,,,,,,1,1,,,,,6.0,1.0,1,1400.0,2.0,1400.0,2.0,,,1400.0,2.0,1,0.0,,,1.0,10.0,5.0,3.0,10.0,5.0,2.0,,,,,,,,7.0,1,12.0,8.4672,6.0,1.0,507.0,,507.0,,2.0,,4.0,36.0,0.0,,,,,,,,8.4672,,,,,36.0,8.4672,8.4672,8.4672,1,0.29654299960452096
9065202067580001,9,6,52,2,6758,1,1,2,507,1,,1,1.0,9.0,20.0,12.0,9.99,7.0489,9.99,7.0489,,210.0,37.0,260.0,19.0,2.0,200.0,37.0,260.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,7.0489,100.0,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,7.0,5.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,10.0,,1,9.99,7.0489,9.0,1.0,507.0,,507.0,,2.0,,4.0,24.818181818181802,0.0,,,,,,,,7.0489,,,,,23.6363636363636,7.0489,7.0489,7.0489,1,41.9470108213704
9065202067580001,9,6,52,2,6758,1,1,1,507,1,,1,1.0,5.0,20.0,8.0,9.99,7.0489,9.99,7.0489,,210.0,37.0,260.0,19.0,2.0,200.0,37.0,260.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,7.0489,100.0,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,7.0,5.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,10.0,,1,9.99,7.0489,5.0,1.0,507.0,,507.0,,2.0,,4.0,24.818181818181802,0.0,,,,,,,,7.0489,,,,,23.6363636363636,7.0489,7.0489,7.0489,1,41.9470108213704
9065202067580002,9,6,52,2,6758,2,1,1,507,1,,1,1.0,6.0,20.0,9.0,2.5,1.764,2.5,1.764,,90.0,37.0,230.0,19.0,1.0,80.0,37.0,230.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,1.764,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,2.5,5.0,3.0,0.5,5.0,2.0,0.5,5.0,3.0,,,,3.0,,1,2.5,1.764,6.0,1.0,507.0,,507.0,,2.0,,4.0,9.40909090909091,0.0,,,,,,,,1.764,,,,,8.36363636363636,1.764,1.764,1.764,1,3.42349089263623
9065202067580003,9,6,52,2,6758,3,1,2,507,1,,1,1.0,9.0,20.0,12.0,2.5,1.764,2.5,1.764,,100.0,37.0,230.0,19.0,2.0,100.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.764,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.5,5.0,2.0,1.25,5.0,3.0,1.0,5.0,3.0,,,,,,1,2.5,1.764,9.0,1.0,507.0,,507.0,,2.0,,4.0,10.4545454545455,0.0,,,,,,,,1.764,,,,,10.4545454545455,1.764,1.764,1.764,1,16.834961509149302
9065202067580003,9,6,52,2,6758,3,1,1,507,1,,1,1.0,5.0,20.0,8.0,2.5,1.764,2.5,1.764,,120.0,37.0,230.0,19.0,2.0,100.0,37.0,230.0,19.0,100.0,,20.0,,,,,,,,0,0,2,1,1.764,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.5,5.0,2.0,1.25,5.0,3.0,1.0,5.0,3.0,,,,,,1,2.5,1.764,5.0,1.0,507.0,,507.0,,2.0,,4.0,12.5454545454545,0.0,,,,,,,,1.764,,,,,10.4545454545455,1.764,1.764,1.764,1,16.834961509149302
9065202067580004,9,6,52,2,6758,4,1,2,507,1,,1,1.0,9.0,20.0,12.0,6.21,6.21,6.21,6.21,,280.0,37.0,210.0,19.0,1.0,270.0,37.0,210.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,6.21,100.0,,,,,,1,0,,,,,,,1,1500.0,2.0,,,,,,,1,0.0,,,1.0,6.21,5.0,3.0,3.0,5.0,3.0,3.1,5.0,3.0,1.55,5.0,3.0,10.0,,1,6.21,6.21,9.0,1.0,507.0,,507.0,,2.0,,4.0,26.7272727272727,0.0,,,,,,,,6.21,,,,,25.7727272727273,6.21,6.21,6.21,1,4.08698372167852
9065202067580004,9,6,52,2,6758,4,1,1,507,1,,1,1.0,5.0,20.0,8.0,6.21,6.21,6.21,6.21,,280.0,37.0,210.0,19.0,1.0,270.0,37.0,210.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,6.21,100.0,,,,,,1,0,,,,,,,1,1863.0,2.0,,,,,,,1,0.0,,,1.0,6.21,5.0,3.0,3.0,5.0,3.0,3.1,5.0,3.0,1.55,5.0,3.0,10.0,,1,6.21,6.21,5.0,1.0,507.0,,507.0,,2.0,,4.0,26.7272727272727,0.0,,,,,,,,6.21,,,,,25.7727272727273,6.21,6.21,6.21,1,4.08698372167852
9065202067580005,9,6,52,2,6758,5,1,1,507,1,,1,1.0,5.0,20.0,8.0,5.99,4.2265,5.99,4.2265,,300.0,37.0,210.0,19.0,2.0,295.0,37.0,210.0,19.0,100.0,0.0,5.0,,,,,,,,0,0,2,1,4.2265,100.0,,,,,,1,0,,,,,,,1,900.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,3.0,3.0,5.0,3.0,0.5,5.0,3.0,,,,,,1,5.99,4.2265,1.0,1.0,507.0,,507.0,,2.0,,4.0,28.6363636363636,0.0,,,,,,,,4.2265,,,,,28.1590909090909,4.2265,4.2265,4.2265,1,51.701893991929204
9065202067580005,9,6,52,2,6758,5,3,2,507,1,,1,1.0,5.0,20.0,8.0,1.0,0.7056,1.0,0.7056,,50.0,37.0,210.0,19.0,2.0,50.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.7056,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,3.0,0.5,5.0,3.0,0.5,5.0,3.0,,,,,,1,1.0,0.7056,1.0,1.0,507.0,,507.0,,2.0,,4.0,4.77272727272727,0.0,,,,,,,,0.7056,,,,,4.77272727272727,0.7056,0.7056,0.7056,1,59.251868301603096
9065202067580006,9,6,52,2,6758,6,1,2,507,1,,1,1.0,8.0,20.0,11.0,3.0,2.1168,3.0,2.1168,,90.0,37.0,230.0,19.0,2.0,80.0,37.0,230.0,19.0,100.0,,10.0,,,,,,,,0,0,2,1,2.1168,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,3.0,2.1168,8.0,1.0,507.0,,507.0,,2.0,,4.0,9.40909090909091,0.0,,,,,,,,2.1168,,,,,8.36363636363636,2.1168,2.1168,2.1168,1,61.43101351556789
9065202067580006,9,6,52,2,6758,6,1,1,507,1,,1,1.0,4.0,20.0,7.0,3.0,2.1168,3.0,2.1168,,90.0,37.0,230.0,19.0,2.0,90.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.1168,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,3.0,2.1168,4.0,1.0,507.0,,507.0,,2.0,,4.0,9.40909090909091,0.0,,,,,,,,2.1168,,,,,9.40909090909091,2.1168,2.1168,2.1168,1,61.43101351556789
9065202067580007,9,6,52,2,6758,7,1,2,507,1,,1,1.0,5.0,20.0,9.0,4.5,3.1752,4.5,3.1752,,200.0,37.0,250.0,19.0,2.0,200.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.1752,100.0,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,150.0,2.0,,,1,0.0,,,1.0,4.0,5.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,,,,3.0,,1,4.5,3.1752,5.0,1.0,507.0,,507.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,3.1752,,,,,22.7272727272727,3.1752,3.1752,3.1752,1,68.728041513845
9065202067580007,9,6,52,2,6758,7,1,1,507,1,,1,1.0,10.0,19.0,1.0,4.5,3.1752,4.5,3.1752,,230.0,37.0,250.0,19.0,2.0,210.0,37.0,250.0,19.0,100.0,,20.0,,,,,,,,0,0,2,1,3.1752,100.0,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,150.0,2.0,,,1,0.0,,,1.0,4.0,5.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,,,,3.0,,1,4.5,3.1752,10.0,1.0,507.0,,507.0,,2.0,,4.0,26.1363636363636,0.0,,,,,,,,3.1752,,,,,23.8636363636364,3.1752,3.1752,3.1752,1,68.728041513845
9065202067580008,9,6,52,2,6758,8,1,1,507,1,,1,1.0,5.0,20.0,9.0,2.4,1.6934,2.4,1.6934,,110.0,37.0,260.0,19.0,2.0,100.0,37.0,260.0,19.0,100.0,,10.0,,,,,,,,0,0,2,1,1.6934,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,150.0,2.0,150.0,2.0,,,1,0.0,,,1.0,2.0,5.0,3.0,1.5,5.0,3.0,0.75,5.0,3.0,,,,2.0,,1,2.4,1.6934,5.0,1.0,507.0,,507.0,,2.0,,4.0,13.0,0.0,,,,,,,,1.6934,,,,,11.8181818181818,1.6934,1.6934,1.6934,1,53.00931778125239
9065202067580008,9,6,52,2,6758,8,3,2,507,1,,1,1.0,5.0,20.0,9.0,2.5,1.764,2.5,1.764,,100.0,37.0,260.0,19.0,2.0,100.0,37.0,260.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.764,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,150.0,2.0,150.0,2.0,,,1,0.0,,,1.0,2.5,5.0,3.0,1.5,5.0,3.0,0.75,5.0,3.0,,,,2.0,,1,2.5,1.764,5.0,1.0,507.0,,507.0,,2.0,,4.0,11.8181818181818,0.0,,,,,,,,1.764,,,,,11.8181818181818,1.764,1.764,1.764,1,66.0563298406482
9065202067580010,9,6,52,2,6758,10,1,1,507,1,,1,1.0,8.0,20.0,12.0,3.99,3.99,3.99,3.99,,120.0,37.0,210.0,19.0,2.0,110.0,37.0,210.0,19.0,100.0,,10.0,,,,,,,,0,0,1,1,3.99,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,3.0,0.75,5.0,3.0,3.0,,1,3.99,3.99,5.0,1.0,507.0,,507.0,,2.0,,4.0,11.4545454545455,0.0,,,,,,,,3.99,,,,,10.5,3.99,3.99,3.99,1,3.70143696025408
9065202067580011,9,6,52,2,6758,11,1,1,507,1,,1,1.0,7.0,20.0,11.0,4.49,4.49,4.49,4.49,,120.0,37.0,260.0,19.0,1.0,100.0,37.0,260.0,19.0,100.0,,20.0,,,,,,,,0,0,1,1,4.49,100.0,,,,,,1,0,,,,,,,1,135.0,2.0,225.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,4.49,4.49,5.0,1.0,507.0,,507.0,,2.0,,4.0,14.1818181818182,0.0,,,,,,,,4.49,,,,,11.8181818181818,4.49,4.49,4.49,1,69.9964084414388
9065202067580012,9,6,52,2,6758,12,1,1,507,1,,0,1.0,5.0,20.0,10.0,7.0,4.9392,7.0,4.9392,,180.0,37.0,250.0,19.0,2.0,180.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.9392,100.0,,,,,,1,0,,,,,,,1,1050.0,2.0,1050.0,2.0,,,,,1,0.0,,,1.0,7.0,5.0,2.0,3.5,5.0,3.0,2.5,5.0,3.0,,,,9.0,,1,7.0,4.9392,5.0,1.0,507.0,,507.0,,2.0,,4.0,20.4545454545455,0.0,,,,,,,,4.9392,,,,,20.4545454545455,4.9392,4.9392,4.9392,1,11.210261939463198
9065202067580013,9,6,52,2,6758,13,1,1,507,1,,1,2.0,5.0,20.0,9.0,3.5,2.4696,3.5,2.4696,,120.0,37.0,250.0,19.0,2.0,120.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.4696,100.0,,,,,,1,0,,,,,,,1,400.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,,,,3.0,,1,4.0,2.8224,2.0,1.0,507.0,,507.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,2.4696,,,,13.6363636363636,2.4696,2.4696,2.4696,1,15.281648610065401
9065202067580014,9,6,52,2,6758,14,1,1,507,1,,1,2.0,5.0,20.0,10.0,3.5,2.4696,3.5,2.4696,,165.0,37.0,220.0,19.0,2.0,165.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.4696,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,200.0,2.0,150.0,2.0,,,1,0.0,,,1.0,3.5,5.0,2.0,1.5,5.0,3.0,1.75,5.0,3.0,1.5,2.0,3.0,4.0,,1,3.5,2.4696,5.0,1.0,507.0,,507.0,,2.0,,4.0,16.5,0.0,,,,,,,,,2.4696,,,,16.5,2.4696,2.4696,2.4696,1,44.2383257760817
9065202067580015,9,6,52,2,6758,15,1,1,507,1,,1,2.0,6.0,20.0,10.0,3.5,2.4696,3.5,2.4696,,120.0,37.0,250.0,19.0,2.0,120.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.4696,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,200.0,2.0,,,1,0.0,,,1.0,3.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,3.0,,1,3.5,2.4696,6.0,1.0,507.0,,507.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,2.4696,,,,13.6363636363636,2.4696,2.4696,2.4696,1,53.2330891369705
9065202067580016,9,6,52,2,6758,16,1,1,507,1,,1,2.0,6.0,20.0,11.0,3.5,2.4696,3.5,2.4696,,120.0,37.0,230.0,19.0,2.0,120.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.4696,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,200.0,2.0,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,3.0,1.5,5.0,3.0,,,,4.0,,1,3.5,2.4696,6.0,1.0,507.0,,507.0,,2.0,,4.0,12.5454545454545,0.0,,,,,,,,,2.4696,,,,12.5454545454545,2.4696,2.4696,2.4696,1,9.88915768293453
9065202067580017,9,6,52,2,6758,17,1,1,507,1,,0,1.0,5.0,20.0,10.0,6.0,4.2336,6.0,4.2336,,180.0,35.0,100.0,19.0,2.0,180.0,35.0,100.0,19.0,100.0,0.0,,,,,,,,,0,0,1,1,4.2336,100.0,,,,,,1,0,,,,,,,1,900.0,2.0,900.0,2.0,300.0,2.0,,,1,0.0,,,1.0,12.0,5.0,2.0,6.0,5.0,3.0,3.0,5.0,3.0,,,,6.0,,1,6.0,4.2336,5.0,1.0,507.0,,507.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,4.2336,,,,,8.18181818181818,4.2336,4.2336,4.2336,1,3.86693538444235
