Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;ec19_actafec;ec19_dadinsu;ec19_dconmob;ec19_dtraterre;ec19_dofretrab;ec19_pveprfalt;ec19_pveprausc;ec19_accecred;ec19_recayamag;ec19_recayusgr;ec19_recayugc;ec19_recayugadm;ec19_recayugadp;ec19_recayuong;ec19_recayuotro;ec19_recayudesc
12075202061080019;12;07;52;02;06108;0019;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05035001226180003;05;03;50;01;22618;0003;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09205502094640003;09;20;55;02;09464;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06065104001280018;06;06;51;04;00128;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07025602019940002;07;02;56;02;01994;0002;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2; 
09245003006530012;09;24;50;03;00653;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09055003002620013;09;05;50;03;00262;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09185002051010006;09;18;50;02;05101;0006;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2; 
18065201089710006;18;06;52;01;08971;0006;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
13135502219950003;13;13;55;02;21995;0003;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2; 
09115002148590003;09;11;50;02;14859;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09115002148590004;09;11;50;02;14859;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13045003011170010;13;04;50;03;01117;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12075202068260006;12;07;52;02;06826;0006;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
21015502019810003;21;01;55;02;01981;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09125002088720004;09;12;50;02;08872;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06075001035840011;06;07;50;01;03584;0011;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2; 
18016201027520001;18;01;62;01;02752;0001;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
05055301211390014;05;05;53;01;21139;0014;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
13155002165100002;13;15;50;02;16510;0002;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
05015603003400003;05;01;56;03;00340;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12025002133060001;12;02;50;02;13306;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015103001500001;06;01;51;03;00150;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02015601103720005;02;01;56;01;10372;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09085202012380005;09;08;52;02;01238;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09245003006530048;09;24;50;03;00653;0048;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075101057490007;18;07;51;01;05749;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18075201077910029;18;07;52;01;07791;0029;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02015901017640011;02;01;59;01;01764;0011;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
11155003010910012;11;15;50;03;01091;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21045002035630006;21;04;50;02;03563;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09145102045630010;09;14;51;02;04563;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025201146870021;17;02;52;01;14687;0021;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09245003006530050;09;24;50;03;00653;0050;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
13155202178060011;13;15;52;02;17806;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025201154120001;17;02;52;01;15412;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075301085840002;18;07;53;01;08584;0002;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
11095003007840007;11;09;50;03;00784;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016501032680031;18;01;65;01;03268;0031;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025201144050009;17;02;52;01;14405;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08025903008530016;08;02;59;03;00853;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10065303002170008;10;06;53;03;00217;0008;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
06035201077190017;06;03;52;01;07719;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015601081010007;05;01;56;01;08101;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01016901097140014;01;01;69;01;09714;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13125003017700027;13;12;50;03;01770;0027;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
04015301037570007;04;01;53;01;03757;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035503010030003;13;03;55;03;01003;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10045501124540016;10;04;55;01;12454;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015801060020008;06;01;58;01;06002;0008;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
06095101015430007;06;09;51;01;01543;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
22015703015170004;22;01;57;03;01517;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18085301013030012;18;08;53;01;01303;0012;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
18015501047920002;18;01;55;01;04792;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701043920073;18;01;57;01;04392;0073;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10035001113410010;10;03;50;01;11341;0010;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2; 
16025103013850002;16;02;51;03;01385;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09245003006530031;09;24;50;03;00653;0031;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016001040160010;18;01;60;01;04016;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09185002040150008;09;18;50;02;04015;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06095001025630003;06;09;50;01;02563;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09245003006530020;09;24;50;03;00653;0020;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06015501032210022;06;01;55;01;03221;0022;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015903001010013;18;01;59;03;00101;0013;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
13065303025580005;13;06;53;03;02558;0005;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2; 
09195102045040014;09;19;51;02;04504;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025001117250002;17;02;50;01;11725;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21025203015030004;21;02;52;03;01503;0004;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13075002196270008;13;07;50;02;19627;0008;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17025201121370005;17;02;52;01;12137;0005;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
16016603011090004;16;01;66;03;01109;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035201083910012;06;03;52;01;08391;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015001159130008;05;01;50;01;15913;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105203028310003;13;10;52;03;02831;0003;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; 
02055101126780002;02;05;51;01;12678;0002;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2; 
13065703028160015;13;06;57;03;02816;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12065102098940014;12;06;51;02;09894;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05055001190580013;05;05;50;01;19058;0013;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2; 
06035201077190013;06;03;52;01;07719;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18085601000840002;18;08;56;01;00084;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18016201025400006;18;01;62;01;02540;0006;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
18016001038740064;18;01;60;01;03874;0064;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015203000540010;18;01;52;03;00054;0010;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
04055001039610014;04;05;50;01;03961;0014;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
13155002165630011;13;15;50;02;16563;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09145102045630009;09;14;51;02;04563;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09065202065770014;09;06;52;02;06577;0014;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
06065101083470006;06;06;51;01;08347;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016001040160016;18;01;60;01;04016;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12085102119490015;12;08;51;02;11949;0015;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
09065302059970018;09;06;53;02;05997;0018;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2; 
12065002102320009;12;06;50;02;10232;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11015001067780005;11;01;50;01;06778;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04035201033910014;04;03;52;01;03391;0014;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18025201079830011;18;02;52;01;07983;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701043920003;18;01;57;01;04392;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04015101036900004;04;01;51;01;03690;0004;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11115001020450007;11;11;50;01;02045;0007;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2; 
23015403000380006;23;01;54;03;00038;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09145202064690012;09;14;52;02;06469;0012;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
13055202098650009;13;05;52;02;09865;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09065202063020007;09;06;52;02;06302;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035201075550006;06;03;52;01;07555;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13115202213030004;13;11;52;02;21303;0004;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; 
18085501005180015;18;08;55;01;00518;0015;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01095601166270005;01;09;56;01;16627;0005;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2; 
12065102098940002;12;06;51;02;09894;0002;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
06025103007820008;06;02;51;03;00782;0008;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09245003006530019;09;24;50;03;00653;0019;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09205002084990006;09;20;50;02;08499;0006;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17015201225860004;17;01;52;01;22586;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18085601000840005;18;08;56;01;00084;0005;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2; 
11045501119870002;11;04;55;01;11987;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015001123540021;05;01;50;01;12354;0021;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
10045003006560011;10;04;50;03;00656;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09085103000070008;09;08;51;03;00007;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12105102004850006;12;10;51;02;00485;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015203000540002;18;01;52;03;00054;0002;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
10045601108340002;10;04;56;01;10834;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016501032680041;18;01;65;01;03268;0041;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701043920022;18;01;57;01;04392;0022;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10015001093700022;10;01;50;01;09370;0022;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2; 
09245003006530044;09;24;50;03;00653;0044;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
09255002066120007;09;25;50;02;06612;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09085102001810002;09;08;51;02;00181;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035201074630003;06;03;52;01;07463;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001175220013;05;04;50;01;17522;0013;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18075401029400019;18;07;54;01;02940;0019;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
04055003003780031;04;05;50;03;00378;0031;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
10065501052800017;10;06;55;01;05280;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045502165340004;08;04;55;02;16534;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21035403001250002;21;03;54;03;00125;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06095601000490005;06;09;56;01;00049;0005;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
06085003005110044;06;08;50;03;00511;0044;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
10065501049960006;10;06;55;01;04996;0006;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2; 
05015001129970018;05;01;50;01;12997;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13135002225320001;13;13;50;02;22532;0001;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
06015501032210015;06;01;55;01;03221;0015;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
09045003001200002;09;04;50;03;00120;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12045102077630007;12;04;51;02;07763;0007;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
18016001038740017;18;01;60;01;03874;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13155002183150003;13;15;50;02;18315;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12045102077630003;12;04;51;02;07763;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
04045301065130004;04;04;53;01;06513;0004;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2; 
18016001038740014;18;01;60;01;03874;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08056003001650006;08;05;60;03;00165;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18015701043920035;18;01;57;01;04392;0035;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015203000540020;18;01;52;03;00054;0020;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2; 
09185002051010007;09;18;50;02;05101;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01017001102200001;01;01;70;01;10220;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13155002165100007;13;15;50;02;16510;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13155002181170005;13;15;50;02;18117;0005;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
13135502219950002;13;13;55;02;21995;0002;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2; 
06085003005110040;06;08;50;03;00511;0040;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06035201076670010;06;03;52;01;07667;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105002249460011;13;10;50;02;24946;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11105303006900018;11;10;53;03;00690;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016001038740052;18;01;60;01;03874;0052;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09065602074630005;09;06;56;02;07463;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09025002072270011;09;02;50;02;07227;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13135002225320011;13;13;50;02;22532;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701043920014;18;01;57;01;04392;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001164760003;02;02;50;01;16476;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701047090010;18;01;57;01;04709;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016901097140013;01;01;69;01;09714;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12125002048380007;12;12;50;02;04838;0007;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
08016502041580003;08;01;65;02;04158;0003;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
05015901029970007;05;01;59;01;02997;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701043920045;18;01;57;01;04392;0045;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14095002012170006;14;09;50;02;01217;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05065001101290012;05;06;50;01;10129;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05055301211390017;05;05;53;01;21139;0017;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016103001530002;18;01;61;03;00153;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105102254400008;13;10;51;02;25440;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17018501184090002;17;01;85;01;18409;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09195302044910004;09;19;53;02;04491;0004;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
06065103004470001;06;06;51;03;00447;0001;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2; 
12085002101430010;12;08;50;02;10143;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
23015501003070001;23;01;55;01;00307;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06075001035840005;06;07;50;01;03584;0005;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2; 
06065104001280021;06;06;51;04;00128;0021;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
07095402008090005;07;09;54;02;00809;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13155002184740002;13;15;50;02;18474;0002;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
05075101077200002;05;07;51;01;07720;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095001061110021;18;09;50;01;06111;0021;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02035001101270002;02;03;50;01;10127;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07065002002730002;07;06;50;02;00273;0002;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
06035201077190018;06;03;52;01;07719;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016501032680008;18;01;65;01;03268;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075001056210019;18;07;50;01;05621;0019;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13025003019020021;13;02;50;03;01902;0021;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09065302050980011;09;06;53;02;05098;0011;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2; 
12075202061080007;12;07;52;02;06108;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19025001031410002;19;02;50;01;03141;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017601238190002;17;01;76;01;23819;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
05035001232640002;05;03;50;01;23264;0002;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2; 
18085001006230014;18;08;50;01;00623;0014;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2; 
18015701043920062;18;01;57;01;04392;0062;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13145302189440013;13;14;53;02;18944;0013;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
13045303014940012;13;04;53;03;01494;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015001126930002;05;01;50;01;12693;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035201077190015;06;03;52;01;07719;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06085003005110009;06;08;50;03;00511;0009;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
22035003001620009;22;03;50;03;00162;0009;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2; 
06035201077190024;06;03;52;01;07719;0024;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18065001087690021;18;06;50;01;08769;0021;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
10025401107020034;10;02;54;01;10702;0034;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09245003006530025;09;24;50;03;00653;0025;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06105001130070004;06;10;50;01;13007;0004;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
12085102119490016;12;08;51;02;11949;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035404000440044;06;03;54;04;00044;0044;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06025103007820007;06;02;51;03;00782;0007;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; 
09285002062030010;09;28;50;02;06203;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12085102110820007;12;08;51;02;11082;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09105003011090007;09;10;50;03;01109;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09185002040150009;09;18;50;02;04015;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045302127750008;08;04;53;02;12775;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13145702093810007;13;14;57;02;09381;0007;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18025001082130003;18;02;50;01;08213;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12125002048380005;12;12;50;02;04838;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05016201056880006;05;01;62;01;05688;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18025401071140004;18;02;54;01;07114;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025301023610002;17;02;53;01;02361;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13025003019020007;13;02;50;03;01902;0007;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2; 
11095603004960004;11;09;56;03;00496;0004;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; 
18025201079830005;18;02;52;01;07983;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13165202247480002;13;16;52;02;24748;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13125003017700013;13;12;50;03;01770;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075001065420001;18;07;50;01;06542;0001;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
01015901037980007;01;01;59;01;03798;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09195102045040005;09;19;51;02;04504;0005;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06025103007820005;06;02;51;03;00782;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015403002170046;06;01;54;03;00217;0046;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12055002029470001;12;05;50;02;02947;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13185003024930004;13;18;50;03;02493;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035201074630006;06;03;52;01;07463;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035002124800003;13;03;50;02;12480;0003;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
09065602074630015;09;06;56;02;07463;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015901042010003;06;01;59;01;04201;0003;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
18015701047090023;18;01;57;01;04709;0023;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19025003007430008;19;02;50;03;00743;0008;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
12045102077630001;12;04;51;02;07763;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016501031400004;18;01;65;01;03140;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01035001087930012;01;03;50;01;08793;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09085103000070004;09;08;51;03;00007;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105003027020019;13;10;50;03;02702;0019;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; 
12025102121130007;12;02;51;02;12113;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09205002084450003;09;20;50;02;08445;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015903001010027;18;01;59;03;00101;0027;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
06026001121600003;06;02;60;01;12160;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13065003025040012;13;06;50;03;02504;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17025201144050035;17;02;52;01;14405;0035;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02035101103560010;02;03;51;01;10356;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016601052890022;01;01;66;01;05289;0022;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016601052890019;01;01;66;01;05289;0019;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21045003018760004;21;04;50;03;01876;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02055201136070002;02;05;52;01;13607;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13045402125120002;13;04;54;02;12512;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016501032680021;18;01;65;01;03268;0021;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17045001095280008;17;04;50;01;09528;0008;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2; 
